corp_name,year,stock_code,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계
HD현대중공업,2022,329180,-351070212000.0,9055414336500.0,10997277604000.0,-287974200500.0,5288968883000.0,16286246487000.0
HD현대중공업,2023,329180,23009336000.0,11960954471500.0,11920683091000.0,178222970500.0,5208213011000.0,17128896102000.0
HD현대중공업,2024,329180,619922031500.0,14481421735500.0,13692596323500.0,703883439000.0,5703524137500.0,19396120461000.0
HJ중공업,2022,097230,-50173500000.0,1787764500000.0,2180767000000.0,6492500000.0,385073000000.0,2565840000000.0
HJ중공업,2023,097230,-113905500000.0,2161669500000.0,2546940500000.0,-108508500000.0,341160500000.0,2888101000000.0
HJ중공업,2024,097230,5232000000.0,1885563000000.0,1859658500000.0,7355000000.0,343679500000.0,2203338000000.0
HK이노엔,2022,195940,38134319447.0,846521700634.0,638886765094.0,52525669263.0,1164221376394.0,1803108141488.0
HK이노엔,2023,195940,47198998992.0,828908232826.0,644344357799.0,65929937883.0,1203646389259.0,1847990747058.0
HK이노엔,2024,195940,61580192966.0,897141915178.0,638197975184.0,88224439067.0,1251377196361.0,1889575171545.0
HL DI,2022,014790,21649846375.0,1425775029882.0,1123343419432.5,45104666855.5,412894162387.5,1536237581820.0
HL DI,2023,014790,32388316193.5,1530615263587.0,1148045982661.0,48266999896.5,443180274147.5,1591226256808.5
HL DI,2024,014790,14817837268.0,1517563262660.5,1100752093834.5,51747682523.0,455450772763.0,1556202866597.5
HLB,2022,028300,-44139078577.0,177888248806.5,206561984187.5,-18330689002.5,851023123091.5,1057585107279.0
HLB,2023,028300,-143645092465.5,34590072732.5,99547926198.5,-75189234388.5,791596252122.0,891144178320.5
HLB,2024,028300,-65332378910.0,43806826284.0,174239394800.0,-67715718250.5,855467582811.5,1029706977611.5
HLB글로벌,2022,003580,-15755166475.0,28349426959.5,42259448882.0,-11042981538.0,70586742358.0,112846191240.0
HLB글로벌,2023,003580,-26689961753.0,54865703007.0,53665111599.5,-8603845490.0,51486617882.5,105151729482.0
HLB글로벌,2024,003580,-10943433559.5,82627074211.5,36452945580.5,-1480473270.0,92321498935.5,128774444516.0
HLB바이오스텝,2022,278650,-3115173794.0,71456592899.0,97780681006.0,6008772175.0,67968459740.0,165749140746.0
HLB바이오스텝,2023,278650,-193969616.5,43215195352.5,66036224222.5,-1504806017.5,101252565801.0,167288790023.5
HLB바이오스텝,2024,278650,-8355239028.0,46268074616.0,43778606064.0,-11717774755.0,114755715866.5,158534321930.5
HLB사이언스,2023,343090,-2798358573.0,0.0,2329584358.0,-2680564187.0,1620729872.0,3950314230.0
HLB사이언스,2024,343090,-2299609116.0,0.0,2317069249.0,-2122440465.0,2586050106.0,4903119355.0
HLB생명과학,2022,067630,-55981745357.0,60121464376.0,170349502059.0,-14959148657.5,238147469255.5,408496971314.5
HLB생명과학,2023,067630,-9861287692.0,63742043317.0,186920366857.0,-19632377161.0,232312705896.0,419233072753.0
HLB생명과학,2024,067630,1807073902.0,65973942794.0,122113699089.0,-19757892036.5,395428109239.0,517541808328.0
HLB이노베이션,2022,024850,-1410531330.0,42574955754.0,16656541717.0,1715292800.0,15121848124.5,31778389841.5
HLB이노베이션,2023,024850,-755407667.0,20581331304.0,35133745815.0,-937587555.0,57062108450.0,92195854265.0
HLB이노베이션,2024,024850,-8075565195.0,25355832330.0,11276972403.0,-7573340458.0,244477638405.5,255754610808.5
HLB제넥스,2022,187420,-20116952581.0,20269722457.0,80170301089.0,-2936355366.5,31851486407.0,112021787496.0
HLB제넥스,2023,187420,-5559981893.0,20623915978.5,53285059311.5,-4589796020.5,26111678072.5,79396737384.0
HLB제넥스,2024,187420,-19936916558.0,26068587784.0,104980935112.5,-1552092152.0,25667198448.0,130648133560.5
HLB제약,2022,047920,-11776739949.0,107481871523.0,56248554148.0,-6436308218.0,85928555504.0,142177109652.0
HLB제약,2023,047920,-19427452535.0,135952754160.0,53198231806.0,-19542188127.0,88153400353.0,141351632159.0
HLB제약,2024,047920,2019777728.0,137082237869.0,41531726191.0,1473982285.0,116401738999.0,157933465190.0
HLB테라퓨틱스,2022,115450,-7766682209.0,45355089060.5,56817213523.0,-2667833782.0,135275170195.0,192092383718.0
HLB테라퓨틱스,2023,115450,-1020864359.0,52385474012.0,28739994959.0,-3699665267.5,179498315847.5,208238310806.5
HLB테라퓨틱스,2024,115450,-20248018880.5,55420556358.5,37470414608.5,-2447437915.0,187965620457.0,225436035065.5
HLB파나진,2022,046210,2240498316.0,14171271710.0,2984183441.0,1579214309.0,31689245446.0,34673428887.0
HLB파나진,2023,046210,-4815635557.0,12252030565.0,27340872741.0,-1839301535.0,63572923436.0,90913796177.0
HLB파나진,2024,046210,-941883566.5,13152558707.5,29975733552.5,-306190257.0,77638565624.0,107614299176.5
HLB펩,2022,196300,-6204751894.0,8662260143.0,12491634082.0,-4324860591.0,13396063845.0,25887697927.0
HLB펩,2023,196300,-9079389198.0,5610913009.0,10475025927.0,-6716761081.0,10519978075.0,20995004002.0
HLB펩,2024,196300,-6793360308.0,6229007020.0,11136832951.0,-5439522485.0,5381363924.0,16518196875.0
HL만도,2022,204320,54901282342.0,5080088975634.5,2639224199677.0,103510251121.0,2087165035064.0,4726389234741.0
HL만도,2023,204320,118862721080.0,5575617419178.0,2897821438227.5,117140979299.0,2150008774065.5,5047830212293.0
HL만도,2024,204320,186024410554.0,5809846713114.5,3106680726282.0,170716401657.0,2395082012673.5,5501762738955.5
HL홀딩스,2022,060980,50300245276.0,1084726367000.0,1104570891658.5,97787722394.5,1053236738169.5,2157807629828.0
HL홀딩스,2023,060980,46360722588.5,1065127780933.5,1113106550182.5,83882930236.0,1058433854806.5,2171540404989.0
HL홀딩스,2024,060980,17960056928.0,1159250878793.5,1168337612861.5,104920910712.5,1106440393726.0,2274778006587.5
HMM,2022,011200,10066668500000.0,18506329500000.0,5176607500000.0,9935723500000.0,20652224500000.0,25828832000000.0
HMM,2023,011200,997051000000.0,8315707500000.0,4153888000000.0,574760500000.0,21422604500000.0,25576492500000.0
HMM,2024,011200,3726678500000.0,11606827000000.0,5825655000000.0,3501291000000.0,27791636500000.0,33617291500000.0
HPSP,2022,403870,66005614943.0,159336322822.0,65554608357.0,85174462019.0,195371868774.0,260926477131.0
HPSP,2023,403870,80432402487.0,179086660832.0,43607317988.0,95206074427.0,277080288653.0,320687606641.0
HPSP,2024,403870,86280231062.0,,41985505352.0,93945693775.0,277910828155.0,319896333507.0
HRS,2022,036640,10030230328.5,85290578912.5,10293090988.0,11436369565.0,106606932713.0,116900023701.0
HRS,2023,036640,11442266903.0,77451281479.0,11085059258.0,12590827324.0,114001179956.0,125086239214.0
HRS,2024,036640,15067812717.5,79421665532.5,13133728446.0,14852729085.0,122022491666.5,135156220112.5
HS애드,2022,035000,12860236921.5,280260116721.5,189638641157.0,17946730132.5,130379239079.0,320017880236.0
HS애드,2023,035000,15112665708.0,379179279192.5,334319905784.5,22099769776.5,171500398867.5,505820304652.0
HS애드,2024,035000,18104883093.0,459174244318.0,320536739883.0,21580632894.5,184185655937.0,504722395820.0
HS화성,2022,002460,27052959781.5,645766596017.0,294624610570.0,19217547811.5,360645952682.5,655270563252.5
HS화성,2023,002460,24914156681.0,899970554020.0,502892488875.5,28513571567.5,379258297087.0,882150785962.5
HS화성,2024,002460,7521422222.5,604113817611.5,395117485142.0,13879450160.0,386628916773.5,781746401915.5
HS효성,2024,487570,2326236127.0,549390397485.5,330753640469.5,8477366225.0,551171705776.5,881925346246.0
HS효성첨단소재,2022,298050,186393748432.5,2349727003170.0,1375988770541.5,205768008246.0,768693861425.0,2144682631966.5
HS효성첨단소재,2023,298050,103164939584.0,1932179410507.0,1449157330658.5,138275303249.5,789206331822.0,2238363662480.5
HS효성첨단소재,2024,298050,-123064435.0,1950657837215.0,1764888467349.0,141833794087.0,1062512673184.5,2827401140533.5
IBKS제21호스팩,2023,442770,234809586.0,0.0,1575156122.0,-37810520.0,8547419885.0,10122576007.0
IBKS제21호스팩,2024,442770,187192061.0,0.0,1628786408.0,-39701230.0,8734611946.0,10363398354.0
IBKS제22호스팩,2023,448760,82321174.0,0.0,1303043370.0,-44939200.0,8673796858.0,9976840228.0
IBKS제22호스팩,2024,448760,147641845.0,0.0,1377097026.0,-39588960.0,8821438703.0,10198535729.0
IBKS제23호스팩,2023,467930,-31340652.0,0.0,1460640920.0,-26709469.0,8373292025.0,9833932945.0
IBKS제23호스팩,2024,467930,122090681.0,0.0,1545655593.0,-53883100.0,8495382706.0,10041038299.0
IBKS제24호스팩,2023,469480,-32567159.0,0.0,1421950041.0,-19692920.0,553094717.0,1975044758.0
IBKS제24호스팩,2024,469480,128980073.0,,1509919337.0,,8520894790.0,10030814127.0
INVENI,2022,015360,-7055035500.0,769420201500.0,542714439000.0,-8631176500.0,480713107500.0,1023427546500.0
INVENI,2023,015360,28069469000.0,762197058000.0,481024193500.0,41350299500.0,465133823500.0,946158017000.0
INVENI,2024,015360,43613080000.0,628757840500.0,426986196500.0,27016423000.0,473144645000.0,900130841500.0
ISC,2022,095340,46118021430.0,174773371615.5,83333434143.0,56589316151.5,270214859791.0,353548293934.0
ISC,2023,095340,14161393661.5,135702805099.5,57994896893.5,11920481397.0,476806367289.5,534801264183.0
ISC,2024,095340,53341353686.5,170452121806.5,59414179771.5,41913045994.0,525273317738.5,584687497510.0
JB금융지주,2023,175330,399162000000.0,,29539005500000.0,,3681286500000.0,33220292000000.0
JB금융지주,2024,175330,563306500000.0,,30935072500000.0,,4136283000000.0,35071355500000.0
JTC,2022,950170,-8877008341.5,1281517021.5,22486931774.0,-8674106319.5,3151783013.0,25638714787.0
JTC,2023,950170,-1409431259.5,3432395777.0,20053164120.5,-1553304345.0,7078133101.5,27131297222.0
JTC,2024,950170,2231647989.0,16114549363.5,20192361039.0,2201819061.5,9344935864.0,29537296903.0
JW생명과학,2022,234080,17062391666.0,186902984772.5,112882652342.5,26702432267.5,140753313905.5,253635966248.0
JW생명과학,2023,234080,24956986964.5,204950601071.5,97274747345.5,30075941313.0,156840344122.5,254115091468.0
JW생명과학,2024,234080,41602591822.0,221843925365.0,115529126101.5,36062367986.5,195004131164.5,310533257266.0
JW신약,2022,067290,-6581943047.5,99206926994.5,37808679909.0,5810651684.0,56716175897.0,94524855806.0
JW신약,2023,067290,-34574002822.0,101896425296.5,41677730733.0,7227914093.0,20302192270.0,61979923003.0
JW신약,2024,067290,5474996995.5,93013748432.0,32195797789.0,9988113563.5,30825141123.5,63020938912.5
JW중외제약,2022,001060,32035824144.0,680619048143.5,361067960097.0,65076100885.0,237326512799.5,598394472896.5
JW중외제약,2023,001060,39035678340.0,744794832934.0,362467505233.0,102648679092.0,270303948297.5,632771453530.5
JW중외제약,2024,001060,64067434335.5,714987182245.5,260117394069.0,82137616218.0,333504146344.5,593621540413.5
JW홀딩스,2022,096760,27999909778.5,864536430725.0,519183674826.0,60828381979.5,263597656354.0,782781331180.0
JW홀딩스,2023,096760,15026291623.0,507690047630.0,519318464502.0,80056616096.0,271149380610.0,790467845112.0
JW홀딩스,2024,096760,71152852187.0,493609531680.5,445695043502.5,92715307790.5,358331507456.5,804026550959.0
JYP Ent,2022,035900,61223712418.5,318691165384.0,93975319409.5,87288014638.0,272378763535.0,366354082944.5
JYP Ent,2023,035900,112578202731.5,521793244289.0,151342056234.0,160479986365.5,373591263091.0,524933319325.0
JYP Ent,2024,035900,92727503884.5,545026120680.5,167165527713.5,120790619610.5,450464037839.0,617629565552.5
KBG,2022,318000,3252436463.0,24346169031.0,8128342221.0,4105345034.0,34945813884.0,43074156105.0
KBG,2023,318000,4583444412.0,21589233488.0,3898127573.0,4309941625.0,42053864772.0,45951992345.0
KBG,2024,318000,3555867330.0,24027891575.0,5580762425.0,3406763063.0,44698943641.0,50279706066.0
KBI메탈,2022,024840,1576511301.0,698850153759.5,123058643577.5,4133718328.5,101779510939.5,224838154517.0
KBI메탈,2023,024840,-296159642.5,674112940391.5,110669248083.5,6906954610.5,117324509431.5,227993757515.0
KBI메탈,2024,024840,1724653064.0,685367596475.0,125193143103.0,16150176336.0,125060327603.5,250253470706.5
KB금융,2023,105560,3342337500000.0,,330675832500000.0,4283857000000.0,41957692500000.0,372633525000000.0
KB금융,2024,105560,3599601500000.0,,351424308000000.0,,42401869500000.0,393826177500000.0
KB손해보험,2023,002550,771438000000.0,,31423229000000.0,1032245000000.0,6307421000000.0,37730650000000.0
KB손해보험,2024,002550,846316500000.0,,34927477500000.0,,5850603500000.0,40778081000000.0
KB스타리츠,2023,432320,-37276743309.5,24176206916.0,273409882432.5,-20441392407.5,451753083372.0,725162965804.5
KB스타리츠,2024,432320,-23368599318.5,24231423155.5,387197780051.0,-19740353182.0,427462435652.5,814660215703.5
KB오토시스,2022,024120,2708983851.0,170739656404.5,101475011136.5,5464619867.0,104045811058.0,205520822194.5
KB오토시스,2023,024120,2716953801.5,195252724249.0,107993073441.0,5253922279.0,113573892874.0,221566966315.0
KB오토시스,2024,024120,4959086740.5,195501992137.0,112245267758.5,6247840386.0,121295658504.0,233540926262.5
KB제25호스팩,2023,455250,73359146.0,0.0,1337601890.0,-50473480.0,8430194417.0,9767796307.0
KB제25호스팩,2024,455250,167344932.0,0.0,1390821510.0,-86876700.0,8597539349.0,9988360859.0
KB제27호스팩,2023,464680,95032582.0,0.0,3958500032.0,-34334140.0,25761715769.0,29720215801.0
KB제27호스팩,2024,464680,710232950.0,0.0,4126909834.0,-32494700.0,26471948719.0,30598858553.0
KB제29호스팩,2024,478390,121457255.0,0.0,2143365670.0,-42154840.0,12451989625.0,14595355295.0
KB제30호스팩,2024,486630,41423494.0,0.0,1513389956.0,-31246340.0,10382767456.0,11896157412.0
KB제31호스팩,2024,492220,-7973884.0,0.0,2122959019.0,-27807630.0,12266843896.0,14389802915.0
KCC건설,2022,021320,4438156398.0,1893077679119.0,747474269742.0,-1091838620.0,450654223297.0,1198128493039.0
KCC건설,2023,021320,10350678017.0,1909591995353.0,794813854224.0,18146940552.0,446170183217.0,1240984037441.0
KCC건설,2024,021320,15961268362.0,1827039599960.0,970078202930.0,64596859326.0,508559512856.0,1478637715786.0
KC그린홀딩스,2022,009440,-7287494537.0,14342864854.0,287811204217.5,11160891744.0,192424806613.0,480236010830.5
KC그린홀딩스,2023,009440,-25291788664.5,356108384701.5,385956325347.0,-10808121596.5,173060651008.5,559016976355.5
KC그린홀딩스,2024,009440,-1569375551.0,214826022622.5,73099116005.0,-35884099813.5,153346686981.0,226445802986.0
KC코트렐,2022,119650,-19663835293.5,406411129171.5,253760640975.0,4607219469.0,55722647275.5,309483288250.5
KC코트렐,2023,119650,-39311528627.0,421637614769.0,356910238897.5,-20660368883.0,45114812924.5,402025051822.0
KC코트렐,2024,119650,-35257948722.5,318811274309.0,202960117331.0,-70677475519.5,85413132721.5,288373250052.5
KD,2022,044180,-3271411744.0,102619404407.0,256769968056.0,-3046968716.0,34882512400.5,291652480456.5
KD,2023,044180,-3556770406.0,179395547278.0,261586036240.5,4505363861.0,31301074599.0,292887110839.5
KD,2024,044180,5191171210.0,157625399233.0,271636070892.5,3095805120.5,38322546496.0,309958617388.5
KEC,2022,092220,22064060260.0,251566240059.0,120161045868.5,15788356312.0,301468073342.0,421629119210.5
KEC,2023,092220,-38410541992.5,203006673916.0,107473907443.5,-35798946463.5,352836585891.5,460310493335.0
KEC,2024,092220,-10491917033.0,238098065037.0,121935861598.0,-16191302050.0,349201957254.0,471137818852.0
KG모빌리언스,2022,046440,27398306965.0,250578728109.0,138012584858.5,40603287347.5,312163037592.5,450175622451.0
KG모빌리언스,2023,046440,42456457734.0,259564235635.0,161091392090.0,35164332062.5,346633987372.5,507725379462.5
KG모빌리언스,2024,046440,8928376138.0,247873179576.5,175113190083.0,8206767804.0,344627230885.5,519740420968.5
KG모빌리티,2022,003620,-63925408568.5,3423444097039.5,899155540742.0,-114719232954.0,,1978718199605.0
KG모빌리티,2023,003620,11841322308.0,3758193618168.5,1526937262177.5,8761873525.5,1083919873142.5,2610857135320.0
KG모빌리티,2024,003620,40006779942.5,3843785613760.5,1651820141169.5,6875299512.0,1428838406346.5,3080658547516.0
KG스틸,2022,016380,530775638662.0,3748076003178.5,1322093922730.5,333102457845.5,1671291244990.0,2993385167720.5
KG스틸,2023,016380,211627261818.5,3358845162126.0,1268878403379.0,284157697549.5,1853872846518.5,3122751249897.5
KG스틸,2024,016380,169236038556.5,3257827113484.5,1319609383343.0,219953102657.5,1969558196857.0,3289167580200.0
KG에코솔루션,2022,151860,609124699857.0,2524669161343.0,1392801973125.0,185479583169.0,1553195109955.5,2945997083080.5
KG에코솔루션,2023,151860,119191077959.5,3674432516586.0,1622143900843.5,160290262236.5,1682238031877.0,3304381932720.5
KG에코솔루션,2024,151860,95038125993.0,3686984862045.0,1740843925615.5,118606974415.5,1760652508131.5,3501496433747.0
KG이니시스,2022,035600,60499755640.5,922290993812.0,638030749633.0,80046220666.0,468578820336.0,1106609569969.0
KG이니시스,2023,035600,75235510258.0,1045999590827.0,756129735219.5,81171447779.0,538235409089.0,1294365144308.5
KG이니시스,2024,035600,39814984904.0,1051708931390.0,804701733161.5,58037367883.5,561146362671.5,1365848095833.0
KG케미칼,2022,001390,485976923723.0,3401814588751.5,1944799435652.5,260069229835.0,1730752866855.5,3675552302508.0
KG케미칼,2023,001390,188642266044.0,4572263593565.5,2156744822752.5,228010827666.5,1936467668841.5,4093212491594.0
KG케미칼,2024,001390,115417204534.0,4535338160457.0,2261272133952.0,168863209424.0,2001882826569.0,4263154960521.0
KH 건설,2022,226360,-77558469633.0,55957208686.0,64826688550.5,2486995099.0,114611359535.5,179438048086.0
KH 건설,2023,226360,,37371926846.0,20157719912.5,-6859452382.0,123168713077.0,143326432989.5
KH 건설,2024,226360,-9430219540.0,32876571007.0,32043330106.5,-967701556.5,117816121670.5,149859451777.0
KH 미래물산,2022,111870,-78525654658.0,11920014427.0,52522347242.5,-3539264536.5,129155898063.5,181678245306.0
KH 미래물산,2023,111870,20091947629.0,7890893160.0,21203424746.5,-8809155243.0,101438037123.5,122641461870.0
